business_id,name,city,state,zip_code,categories,rating,review_count,latitude,longitude,url,source_city_query,source_variant,source_sort_by,review_count_from_reviews,sentiment,color
sn16GWDKAnuBY_xPauapwQ,Glorify Detailing,Fort Myers,FL,33901.0,"Auto Detailing, Boat Repair, Car Wash",0.0,0,26.638459272876133,-81.8791924210553,https://www.yelp.com/biz/glorify-detailing-fort-myers-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Fort Myers,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
78wPuC_I7vM_n-4sL2e5nQ,The Detail Dudes,Cape Coral,FL,33904.0,"Auto Detailing, Car Wash",0.0,0,26.5804293,-81.9425701,https://www.yelp.com/biz/the-detail-dudes-cape-coral?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Fort Myers,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
rIkskUgJ3XrjgCK6aYYvwA,BlackOps Auto Detail,Cape Coral,FL,33993.0,Auto Detailing,5.0,3,26.67902565,-82.01441956,https://www.yelp.com/biz/blackops-auto-detail-cape-coral-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Fort Myers,term=car detailing,best_match,3,Positivo,"[0, 128, 0]"
udpt9yYI4d0EdDL1W5qg2w,Florida Gulf Coast Automotive Detailing,Cape Coral,FL,33914.0,Auto Detailing,0.0,0,26.56393,-81.991,https://www.yelp.com/biz/florida-gulf-coast-automotive-detailing-cape-coral?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Fort Myers,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
VnfDWxCIrD5MzBm1BpgvrA,Mister Car Wash,Fort Myers,FL,33966.0,"Auto Detailing, Car Wash",3.7,3,26.59793,-81.8547,https://www.yelp.com/biz/mister-car-wash-fort-myers-5?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Fort Myers,term=car detailing,best_match,3,Positivo,"[0, 128, 0]"
Lj1z3IKpU0l6C0bbLH3D_g,Paradise Auto Tint & Clear Bra,Cape Coral,FL,33904.0,"Car Window Tinting, Auto Detailing, Home Window Tinting",0.0,0,26.5804293,-81.9425701,https://www.yelp.com/biz/paradise-auto-tint-and-clear-bra-cape-coral?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Fort Myers,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
mUNj46v_QgkUziDIrfOBvA,Twinkle N' Glisten,Fort Lauderdale,FL,33322.0,"Auto Detailing, Car Wash",5.0,9,26.15037,-80.27287,https://www.yelp.com/biz/twinkle-n-glisten-fort-lauderdale?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,best_match,7,Positivo,"[0, 128, 0]"
-sxT-XY4Fa9f2u78hn6urw,Unlimited Sudz Mobile Car Wash,Plantation ,FL,33322.0,"Car Wash, Auto Detailing",0.0,0,26.1542873382568,-80.2729187011719,https://www.yelp.com/biz/unlimited-sudz-mobile-car-wash-plantation?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
dsjeNpOWZbz2QiGuIDBkiQ,Zee and J Mobile Detailing,Tamarac,FL,33319.0,"Car Wash, Auto Detailing",0.0,0,26.21324158,-80.27088928,https://www.yelp.com/biz/zee-and-j-mobile-detailing-tamarac?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
daOV1q38pBAKauAPmL1ibA,J&P Detailing,Sunrise,FL,33351.0,"Auto Detailing, Car Wash",0.0,0,26.17929691420015,-80.27461779800956,https://www.yelp.com/biz/j-and-p-detailing-sunrise?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,best_match,0,Neutral,"[255, 255, 0]"
p0Cz2j81j9WOCmCMfrETLQ,HQ Mobile Detailing,Lauderhill,FL,33319.0,"Auto Detailing, Car Wash",4.5,8,26.174668,-80.244271,https://www.yelp.com/biz/hq-mobile-detailing-lauderhill?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,rating,7,Positivo,"[0, 128, 0]"
C-0xAr4VN1f1-eRwEsvXfw,VMS Wrapz,Plantation,FL,33313.0,"Auto Detailing, Vehicle Wraps, Auto Customization",5.0,1,26.14327647711333,-80.23870172172633,https://www.yelp.com/biz/vms-wrapz-plantation?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,rating,1,Positivo,"[0, 128, 0]"
Ph8BxUKDWxcwWApKWlfGZg,Car Wash Cafe,Sunrise,FL,33322.0,"Car Wash, Auto Detailing",2.1,232,26.163806,-80.2562607,https://www.yelp.com/biz/car-wash-cafe-sunrise-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,rating,7,Neutral,"[255, 255, 0]"
BsArP3ri6uZdfoRQim4FeA,Lucky Luc's Mobile Detailing,Plantation,FL,33322.0,"Car Wash, Auto Detailing",0.0,0,26.13959206135328,-80.27307784643311,https://www.yelp.com/biz/lucky-lucs-mobile-detailing-plantation?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
3prUfhl6DzU5AsJOUtykkQ,Splash N Shine,FL,FL,33322.0,Car Wash,0.0,0,26.150202167075676,-80.274483969102,https://www.yelp.com/biz/splash-n-shine-no-title?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
WFjbKh3GuZI-J4BR86JG4A,Gamboa box Car Wash,Fort Lauderdale,FL,33322.0,"Auto Detailing, Car Wash",0.0,0,26.150202,-80.274484,https://www.yelp.com/biz/gamboa-box-car-wash-fort-lauderdale?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
3475lsxDrrLesuLNNvTM_w,FYD Touch Up,Fort Lauderdale,FL,33322.0,Auto Detailing,0.0,0,26.150202,-80.274484,https://www.yelp.com/biz/fyd-touch-up-fort-lauderdale?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
ekQRA71-_zvlO7dUDl6eXQ,HI Performance Detailing,FL,FL,33322.0,"Auto Detailing, Car Wash",0.0,0,26.150202167075676,-80.274483969102,https://www.yelp.com/biz/hi-performance-detailing-no-title?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
XuST48d5ro2lbTKbTqcRgA,Miami Wash Detail,Fort Lauderdale,FL,33322.0,"Car Wash, Auto Detailing",0.0,0,26.150202167075676,-80.274483969102,https://www.yelp.com/biz/miami-wash-detail-fort-lauderdale?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
eWZRA4wa5TC5p348A4I90g,Lova,Davie,FL,33324.0,Car Wash,0.0,0,26.134359,-80.295582,https://www.yelp.com/biz/lova-davie-5?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
KD6GkbLSH9wAVpfeGYtOlw,954 Auto Sales,Fort Lauderdale,FL,33322.0,"Car Dealers, Auto Detailing",0.0,0,26.15428733825684,-80.27291870117188,https://www.yelp.com/biz/954-auto-sales-fort-lauderdale?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
gpdG7r7GVAaBQMU6RmfoIw,DBG Mobile Detailing,Sunrise,FL,33322.0,"Pressure Washers, Auto Detailing",3.5,6,26.16920853,-80.29371643,https://www.yelp.com/biz/dbg-mobile-detailing-sunrise?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,6,Positivo,"[0, 128, 0]"
QszLoMrCBYUDuqTlvKxGRw,Auto Detailings From The Father,Fort Lauderdale,FL,33322.0,Auto Detailing,0.0,0,26.156462,-80.260979,https://www.yelp.com/biz/auto-detailings-from-the-father-fort-lauderdale?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
94DPZWvx3xSWqDOwFauCcw,SoFASST,Fort Lauderdale,FL,33313.0,"Auto Detailing, Auto Repair",0.0,0,26.1443804485,-80.2332739905,https://www.yelp.com/biz/sofasst-fort-lauderdale?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
bJ3KffpXqClod0cgoHV1RQ,Detail Bros Auto Detailing ,Sunrise,FL,33313.0,"Auto Detailing, Car Wash",4.0,4,26.153743737949185,-80.2426535411045,https://www.yelp.com/biz/detail-bros-auto-detailing-sunrise?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,4,Positivo,"[0, 128, 0]"
rGJ_6SrudHTvNZjofYNuZA,Glo and Shine Detail and Pressure Cleaning,Plantation,FL,33317.0,"Pressure Washers, Auto Detailing",0.0,0,26.112199450807328,-80.22640323968105,https://www.yelp.com/biz/glo-and-shine-detail-and-pressure-cleaning-plantation?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
4sswJqLBddEi3EHP61gtAg,Zazu’s Auto Detailing,Plantation,FL,33317.0,Auto Detailing,5.0,1,26.112199450807328,-80.22640323968105,https://www.yelp.com/biz/zazu-s-auto-detailing-plantation-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,1,Positivo,"[0, 128, 0]"
UCXoVfod44CyOHyINwQRWg,Trick Tha Wash,Plantation,FL,33317.0,Car Wash,0.0,0,26.112199450807328,-80.22640323968105,https://www.yelp.com/biz/trick-tha-wash-plantation?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
CHjLsbl_jO9TBhOba7gyKw,Washify,Sunrise,FL,33351.0,"Auto Detailing, Car Wash",0.0,0,26.1650299,-80.2656439,https://www.yelp.com/biz/washify-sunrise?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
ZpnJwcDHQW8EYgdFNQQovQ,Integrity Plus CC,Plantation,FL,33317.0,"Auto Detailing, Car Wash",0.0,0,26.12703,-80.20844,https://www.yelp.com/biz/integrity-plus-cc-plantation?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
-xnK6R4dMgr6ZnKpQ3GRiw,PressureGenix,Fort Lauderdale,FL,33317.0,"Pressure Washers, Auto Detailing",0.0,0,26.11289,-80.22595,https://www.yelp.com/biz/pressuregenix-fort-lauderdale-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
ouY8Alxc8USwiKSu2XJeFQ,Father & Son Mobile Detailing,Sunrise,FL,33322.0,"Auto Detailing, Aviation Services, Landscaping",0.0,0,26.15980933176204,-80.29006488650855,https://www.yelp.com/biz/father-and-son-mobile-detailing-sunrise?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
Mov9G5bY45Kk0sY8cXj7nw,Alan's elite mobile detail,Sunrise,FL,33313.0,Auto Detailing,0.0,0,26.1599975,-80.2390583,https://www.yelp.com/biz/alans-elite-mobile-detail-sunrise?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
cgOq8_Z2VmuUw6rUoo2pBw,Alvi,Fort Lauderdale,FL,33313.0,Auto Detailing,0.0,0,26.15042379538588,-80.22636797120106,https://www.yelp.com/biz/alvi-fort-lauderdale?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
2Nc3_x3Ceom7pvxMhdHWow,The King's Hand Car Care,Fort Lauderdale,FL,33313.0,"Car Wash, Auto Detailing",0.0,0,26.15042379538588,-80.22636797120106,https://www.yelp.com/biz/the-kings-hand-car-care-fort-lauderdale?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
1U0_J5GZoTbbkHOsFKGEQA,The Perfectionists Detailing and Ceramic Coating,Fort Lauderdale,FL,33313.0,Auto Detailing,0.0,0,26.15042379538588,-80.22636797120106,https://www.yelp.com/biz/the-perfectionists-detailing-and-ceramic-coating-fort-lauderdale?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
zeSqHwzCKbkSnvDqoJp7RA,Just Washit,Fort Lauderdale,FL,33313.0,"Auto Detailing, Car Wash",0.0,0,26.15042379538588,-80.22636797120106,https://www.yelp.com/biz/just-washit-fort-lauderdale?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
RHkuF-149VPCLaWuVbklMA,The Top Boys Specialist,Fort Lauderdale,FL,33313.0,Auto Detailing,0.0,0,26.15042379538588,-80.22636797120106,https://www.yelp.com/biz/the-top-boys-specialist-fort-lauderdale?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
6b3ai4YCHrSVkp5MlcG-yg,J One Shot Wash,FL,FL,33313.0,Auto Detailing,0.0,0,26.15042379538588,-80.22636797120106,https://www.yelp.com/biz/j-one-shot-wash-no-title?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
46Qg6WT6i2ZWFIA_k-GCDQ,Alvin’s Mobile Detailing,Fort Lauderdale,FL,33313.0,Auto Detailing,0.0,0,26.15042379538588,-80.22636797120106,https://www.yelp.com/biz/alvin-s-mobile-detailing-fort-lauderdale?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
Mt-PZ7wMbm6MAJvNDoiXVw,The Come Up Mobile Car Wash,Fort Lauderdale,FL,33313.0,Car Wash,0.0,0,26.15042379538588,-80.22636797120106,https://www.yelp.com/biz/the-come-up-mobile-car-wash-fort-lauderdale?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
d0K8J4XM0zHT1OUmLg2pkg,Innovators Of Freshness,Fort Lauderdale,FL,33313.0,"Car Wash, Auto Detailing",0.0,0,26.15042379538588,-80.22636797120106,https://www.yelp.com/biz/innovators-of-freshness-fort-lauderdale?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Plantation,term=car detailing,distance,0,Neutral,"[255, 255, 0]"
