business_id,name,address,city,state,zip_code,phone,categories,rating,review_count,price,latitude,longitude,url,source_city_query,source_variant,source_sort_by
dznavTceIxRvN9EfcJGy6g,Caliber Car Wash - Gainesville,"3857 SW Archer Rd Gainesville, FL 32608",Gainesville,FL,32608,(352) 618-3521,"Auto Detailing, Car Wash",4.7,10,,29.618301648540307,-82.38234489999999,https://www.yelp.com/biz/caliber-car-wash-gainesville-gainesville-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
ZG20w9TVVZcdGzWOuiQ11w,University Quality Cleaning Service,"4908 NW 34th Blvd Ste 17 Gainesville, FL 32605",Gainesville,FL,32605,(352) 283-0179,"Home Cleaning, Auto Detailing, Pressure Washers",5.0,1,,29.69989,-82.37121,https://www.yelp.com/biz/university-quality-cleaning-service-gainesville?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
xvUuX5WTTxLE6viwyWo7aA,A Clean Machine,"High Springs, FL 32643",High Springs,FL,32643,(386) 266-3876,"Auto Detailing, Car Wash",5.0,6,,29.814705,-82.604282,https://www.yelp.com/biz/a-clean-machine-high-springs?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
mr4woTRamlLznrkzoQc9JA,CJ's Mobile Detailing & Pressure Washing,"1111 Eden Dr Inverness, FL 34450",Inverness,FL,34450,(352) 201-7422,"Auto Detailing, Pressure Washers, Car Wash",4.0,1,,28.82326006785874,-82.31585161636308,https://www.yelp.com/biz/cjs-mobile-detailing-and-pressure-washing-inverness-3?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
igRaU9_Wf2vaq6RgsUrRBw,Flawless Finish Auto Detailing,"4411 SW 34th St Gainesville, FL 32608",Gainesville,FL,32608,(352) 316-9545,Car Wash,3.0,8,,29.61378,-82.37179,https://www.yelp.com/biz/flawless-finish-auto-detailing-gainesville?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
WATojKa2kCAn512iw9b8BQ,Rags2 Richardson Mobile detailing,"1824 SE 58th Ave Ocala , FL 34480",Ocala ,FL,34480,(352) 484-2515,"Auto Detailing, Car Wash",5.0,2,,29.170467542076345,-82.0540149,https://www.yelp.com/biz/rags2-richardson-mobile-detailing-ocala-4?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
v2R3mFjq-t_jBA7XAukVbQ,JGL Cars,"2106 NW 23rd Ter Gainesville, FL 32605",Gainesville,FL,32605,(561) 288-0171,"Car Wash, Auto Detailing",0.0,0,,29.67264,-82.35739,https://www.yelp.com/biz/jgl-cars-gainesville?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
b5loU-erHk-I8mmJYl4l5Q,Henderson’s Mobile Detailing,"Villages , FL 34432",Villages ,FL,34432,(352) 436-9805,"Auto Detailing, Car Wash",5.0,1,,28.927019,-82.0037608,https://www.yelp.com/biz/henderson-s-mobile-detailing-villages?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
t7K71zqKFLtlNQIW4JAL1w,Juan's Mobile Auto Detailing,"4000 NW 51st St Gainesville, FL 32606",Gainesville,FL,32606,(352) 246-4937,"Auto Detailing, Car Wash",1.0,1,,29.68978,-82.3974,https://www.yelp.com/biz/juans-mobile-auto-detailing-gainesville?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
hWQmDqCz0a3HYuhyv5Xclg,Gator Auto Customs,"2821 NE 20th Way Gainesville, FL 32609",Gainesville,FL,32609,(352) 373-6006,"Auto Detailing, Auto Parts & Supplies, Auto Customization",3.0,1,,29.6845278,-82.2913007,https://www.yelp.com/biz/gator-auto-customs-gainesville-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
APnhoT-SJ19m0pbUiXjP7A,Henry mobile detailing ,"Gainesville, FL 32653",Gainesville,FL,32653,(352) 682-0975,Auto Detailing,0.0,0,,29.733768432910686,-82.3767853985917,https://www.yelp.com/biz/henry-mobile-detailing-gainesville-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
XUfbAxT67rGitq1YhRSo2Q,Xtreme Detailing,"4550 SW 41st Blvd Ste 1 Gainesville, FL 32608",Gainesville,FL,32608,(352) 240-2774,Auto Detailing,0.0,0,,29.61232,-82.3836,https://www.yelp.com/biz/xtreme-detailing-gainesville?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
9rTMOXPLDYIburss_ueVoA,Zayas Detailing & L.E.D.,"4033 NW 97th Blvd Ste D Gainesville, FL 32606",Gainesville,FL,32606,(352) 283-1516,Auto Detailing,5.0,1,,29.69159,-82.45021,https://www.yelp.com/biz/zayas-detailing-and-l-e-d-gainesville?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
m4OUoeM_q2OW1XvwegbcGw,Danielle's Auto Salon,"106 W Brownlee St Starke, FL 32091",Starke,FL,32091,(904) 364-6263,"Car Wash, Auto Detailing",3.7,3,,29.95062,-82.10771,https://www.yelp.com/biz/danielles-auto-salon-starke-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
9DNEfCTcSOkeizBX8b8HWQ,Auto Shine,"Gainesville, FL 32608",Gainesville,FL,32608,(631) 933-7843,"Car Wash, Auto Detailing",0.0,0,,29.59686961105719,-82.4066461513529,https://www.yelp.com/biz/auto-shine-gainesville?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
jkyZufLPWEOyYR5CHeV78Q,Steven and Noah's Auto Detailing,"Gainesville, FL 32653",Gainesville,FL,32653,(352) 222-1505,"Car Wash, Auto Detailing",0.0,0,,29.7105197906494,-82.3661117553711,https://www.yelp.com/biz/steven-and-noahs-auto-detailing-gainesville?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
-exjNSLVLej3-6bYxDbWIw,Gainesville Detailing,"2632 NW 43rd St Ste F2-3 Gainesville, FL 32605",Gainesville,FL,32605,(352) 215-0026,"Auto Detailing, Car Wash, Auto Parts & Supplies",1.0,4,,29.67764,-82.38915,https://www.yelp.com/biz/gainesville-detailing-gainesville?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
MR-icVdJHOI5sM8hzeadnw,Regional Imported Car Service,"1136 SE Veitch St Gainesville, FL 32601",Gainesville,FL,32601,(352) 376-4848,Auto Detailing,5.0,1,,29.6398251503706,-82.3242305964231,https://www.yelp.com/biz/regional-imported-car-service-gainesville?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
fGjKxofXQVQok8QXkbLJJw,Rex’s Pressure washing and Auto Spa,"Gainesville, FL 32607",Gainesville,FL,32607,(352) 871-5236,"Pressure Washers, Auto Detailing, Car Wash",5.0,1,,29.642738342285156,-82.40599060058594,https://www.yelp.com/biz/rex-s-pressure-washing-and-auto-spa-gainesville?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
gKNeSPQln_aJTzWsZ_tVAA,Prime Shine Mobile Wash,"Gainesville, FL 32607",Gainesville,FL,32607,(305) 781-1252,Car Wash,0.0,0,,29.645967,-82.420721,https://www.yelp.com/biz/prime-shine-mobile-wash-gainesville?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
apUOcaf7TQPi6OPMKeA2yQ,Jamin Detail,"Gainesville, FL 32653",Gainesville,FL,32653,(352) 514-0964,"Boat Repair, Auto Detailing",0.0,0,,29.74327669142361,-82.39525744194552,https://www.yelp.com/biz/jamin-detail-gainesville-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
oirNkNV4BmMB9ELReSFeQg,Elite Perfection Autosalon,"2708 NE Waldo Rd Gainesville, FL 32609",Gainesville,FL,32609,(352) 219-2685,"Auto Detailing, Body Shops, Car Wash",5.0,1,,29.67750176426068,-82.2955668,https://www.yelp.com/biz/elite-perfection-autosalon-gainesville-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
xODzOodMv0aUjLO3s0YvYg,Boomin Car Detailing and Pressure Washing,"Gainesville, FL 32601",Gainesville,FL,32601,(352) 451-9462,"Pressure Washers, Auto Detailing",0.0,0,,29.64886445432604,-82.32499862304205,https://www.yelp.com/biz/boomin-car-detailing-and-pressure-washing-gainesville?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
oT7wjtpR4e0v1HSsCKrPmg,Brady's Mobile Detailing,"Gainesville, FL 32614",Gainesville,FL,32614,(352) 566-0125,"Auto Detailing, Car Wash",0.0,0,,29.6101532,-82.3717041,https://www.yelp.com/biz/bradys-mobile-detailing-gainesville?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
iYhqtYFSyOHTEUDiC2neFQ,Royalty Detailing Car Wash,"220 SE 2nd Ave Gainesville, FL 32601",Gainesville,FL,32601,(352) 379-8801,"Auto Detailing, Car Wash",2.0,22,,29.65065,-82.32288,https://www.yelp.com/biz/royalty-detailing-car-wash-gainesville?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
2jVv321y-tnQL80jBZNadQ,Country Boyz Auto Detailing,"1106 SE 4th Ave Gainesville, FL 32641",Gainesville,FL,32641,(352) 318-3156,"Auto Detailing, Car Wash",0.0,0,,29.64849,-82.31114,https://www.yelp.com/biz/country-boyz-auto-detailing-gainesville-3?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
NPfecYYDwdm8jVSJW6sIkA,Karma Collisions and Engineering,"125 NE 23rd Ave Ste B Gainesville, FL 32609",Gainesville,FL,32609,(352) 613-1412,"Auto Repair, Body Shops, Auto Detailing",0.0,0,,29.67365,-82.32275,https://www.yelp.com/biz/karma-collisions-and-engineering-no-title?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
eKtWoq6np04VbLCYhEcISw,Big Teal Cleaning,"12696 US Hwy 301 S Starke, FL 32091",Starke,FL,32091,(904) 903-6746,"Home Cleaning, Office Cleaning, Auto Detailing",5.0,1,,29.896101801445255,-82.1387289805778,https://www.yelp.com/biz/big-teal-cleaning-starke?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
-aeRt24SgCR8ueqeV9dUTg,AJ  Transit & Car Mobile Detailing,"Gainesville, FL 32607",Gainesville,FL,32607,(352) 665-7717,Auto Detailing,0.0,0,,29.64596690329539,-82.42072069710203,https://www.yelp.com/biz/aj-transit-and-car-mobile-detailing-gainesville?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
R2X0TMzFe1rlQ9wIFIkiGQ,Nice and Precise Detailing,"7656 W Green Acres St Homosassa, FL 34448",Homosassa,FL,34448,(352) 453-9615,"Auto Detailing, Car Wash, Pressure Washers",3.8,4,,28.7902712835454,-82.56078787601857,https://www.yelp.com/biz/nice-and-precise-detailing-homosassa?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
dWRI4fLvQqUDGB3TXaWapg,Luxury Touch Mobile Detailing,"Gainesville, FL 32611",Gainesville,FL,32611,(786) 532-3716,Auto Detailing,0.0,0,,29.64574,-82.34543,https://www.yelp.com/biz/luxury-touch-mobile-detailing-gainesville-3?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
0P-1mOSYKLUuOrj6gyFzng,J & C Auto Detailing Services,"Gainesville, FL 32611",Gainesville,FL,32611,(305) 807-4454,Auto Detailing,0.0,0,,29.64574,-82.34543,https://www.yelp.com/biz/j-and-c-auto-detailing-services-gainesville-6?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
Pf7T0T1KJkSUAfUwZAFezA,Wards Mobile Auto Detailing,"Alachua, FL 32615",Alachua,FL,32615,(352) 339-5497,"Auto Detailing, Car Wash",0.0,0,,29.794586181640625,-82.49712371826172,https://www.yelp.com/biz/wards-mobile-auto-detailing-alachua-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
haY5UKoj_Hv0vzAhd9bIRA,Donnell McCray's professional Auto detailing,"4221 E University Ave Gainesville, FL 32641",Gainesville,FL,32641,(352) 281-4338,"Auto Detailing, Car Wash",0.0,0,,29.65147,-82.27287,https://www.yelp.com/biz/donnell-mccrays-professional-auto-detailing-gainesville?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
AlosYDXFsxEOMr2mMl36qg,Eli The Detail Guy,"Gainesville, FL 32611",Gainesville,FL,32611,(352) 354-2167,Public Transportation,0.0,0,,29.64452934,-82.34862518,https://www.yelp.com/biz/eli-the-detail-guy-gainesville-3?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
j5yKqEIj16GaupWCDjF7iw,Whistle Express Car Wash,"7496 SW 13th Rd Gainesville, FL 32607",Gainesville,FL,32607,(386) 675-0024,Car Wash,4.0,4,,29.639517562647665,-82.42204320390444,https://www.yelp.com/biz/whistle-express-car-wash-gainesville-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
Hm-_jbyFD8kKVUukGGVw1Q,OZ Mobile Detailing,"4900 SW 46th Ct Ocala, FL 34474",Ocala,FL,34474,(239) 295-3637,Auto Detailing,1.0,2,,29.13681,-82.19183,https://www.yelp.com/biz/oz-mobile-detailing-ocala-10?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Gainesville,term=car detailing,best_match
_9_bmjsrBhqj50xn3_2kqw,Auto Luxe,"15505 Miami Lakeway N Apt 205 Miami Gardens, FL 33014",Miami Gardens,FL,33014,(786) 519-7335,"Car Wash, Auto Detailing",0.0,0,,25.916504,-80.301259,https://www.yelp.com/biz/auto-luxe-miami-gardens?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Miramar,term=car detailing,best_match
5ZlbRpaOjM0Fj6XT3JntMw,Magic Hands Car Wash,"3501 S Dixie Hwy Miami, FL 33133",Miami,FL,33133,(305) 982-8452,"Car Wash, Auto Detailing",2.7,238,,25.73482,-80.25165,https://www.yelp.com/biz/magic-hands-car-wash-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Miramar,term=car detailing,best_match
X0KyoFn1D_Dr0UUSJkXeGQ,Charlie's Paint & Body Shop,"7006 SW 13th St Miami, FL 33144",Miami,FL,33144,(305) 266-7880,"Auto Detailing, Body Shops, Auto Repair",4.5,61,,25.7585198432207,-80.308657810092,https://www.yelp.com/biz/charlies-paint-and-body-shop-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Miramar,term=car detailing,best_match
nD-WNItJm17WKnUlscKXew,Auto Vapor Detailing,"Miami Gardens, FL 33054",Miami Gardens,FL,33054,(305) 607-6980,Auto Detailing,0.0,0,,25.9002,-80.24886,https://www.yelp.com/biz/auto-vapor-detailing-miami-gardens?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Miramar,term=car detailing,best_match
PJovu63Bdc1eyS6xOfeCyA,Detailingelite Ferx,"Miami Gardens, FL 33015",Miami Gardens,FL,33015,(786) 694-6709,"Car Wash, Auto Detailing",0.0,0,,25.92723274,-80.22848511,https://www.yelp.com/biz/detailingelite-ferx-miami-gardens-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Miramar,term=car detailing,best_match
qnBSFQEmjvX1ne87UiMmxw,Magic Touch Miami,"10801 NW 7th Ave Miami, FL 33168",Miami,FL,33168,(305) 754-9440,"Body Shops, Auto Detailing, Car Rental",4.7,19,,25.87379506361212,-80.20986841961201,https://www.yelp.com/biz/magic-touch-miami-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Miramar,term=car detailing,best_match
sGYKV7oC1d6NntklfpmQmw,City Twin Mobile Detailing,"1801 NW 17th Ave Miami, FL 33125",Miami,FL,33125,(305) 522-9542,"Car Wash, Auto Detailing",0.0,0,,25.792387,-80.223016,https://www.yelp.com/biz/city-twin-mobile-detailing-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Miramar,term=car detailing,best_match
MXLlmDQNd9HAcRoQrosXPg,Miracle Details,"South Miami Heights, FL 33177",South Miami Heights,FL,33177,(786) 989-5875,"Auto Detailing, Car Wash",5.0,1,,25.59738,-80.3809,https://www.yelp.com/biz/miracle-details-south-miami-heights?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Miramar,term=car detailing,best_match
SvbMEiU-ny2AEjyYolAbpg,O's Mobile Detailing,"Miami Gardens, FL 33056",Miami Gardens,FL,33056,(786) 879-6348,"Auto Detailing, Car Wash",5.0,1,,25.9492721557617,-80.2455368041992,https://www.yelp.com/biz/os-mobile-detailing-miami-gardens?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Miramar,term=car detailing,best_match
KNndQMY01n7LJQu2kVTEbA,Every Last Detail Mobile,"12130 SW 114th Pl Miami, FL 33176",Miami,FL,33176,(305) 904-5466,"Car Wash, Auto Detailing",4.3,6,,25.655554,-80.381612,https://www.yelp.com/biz/every-last-detail-mobile-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Miramar,term=car detailing,best_match
tTDXJ3CMXBi2eYFSfoxQVg,Carmotion Studio,"611 NW 207th Ave Pembroke Pines, FL 33029",Pembroke Pines,FL,33029,(754) 308-1880,"Vehicle Wraps, Auto Detailing",0.0,0,,26.0130063,-80.4236418,https://www.yelp.com/biz/carmotion-studio-pembroke-pines?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Miramar,term=car detailing,best_match
yhO2Nu0iKW6YPaeKzJz2Gw,Dade Made Auto Detailing,"Miami, FL 33147",Miami,FL,33147,(786) 294-3063,"Auto Detailing, Car Wash",0.0,0,,25.85141638762845,-80.2382055601778,https://www.yelp.com/biz/dade-made-auto-detailing-miami?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Miramar,term=car detailing,best_match
Y_eXfdMXvoC-bOL_MN199w,Havana Finest Detailing,"Miramar, FL 33025",Miramar,FL,33025,(786) 710-0232,"Auto Detailing, Car Wash",0.0,0,,25.98822,-80.25521,https://www.yelp.com/biz/havana-finest-detailing-miramar?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Miramar,term=car detailing,best_match
ljSutQbHVyb_nGNZPEcIVQ,MJ Mobile Detailing,"Hollywood, FL 33025",Hollywood,FL,33025,(786) 489-8650,"Car Wash, Pressure Washers, Auto Detailing",5.0,1,,25.99085426,-80.27562714,https://www.yelp.com/biz/mj-mobile-detailing-hollywood?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Miramar,term=car detailing,rating
TxU0BTYh5H1CmOg0CM7lWQ,Pristine Care & Services,"Fort Lauderdale, FL 33322",Fort Lauderdale,FL,33322,(941) 883-8025,Auto Detailing,5.0,1,,26.150202,-80.274484,https://www.yelp.com/biz/pristine-care-and-services-fort-lauderdale?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Miramar,term=car detailing,rating
CokJRpSTggvT4cc_Kvjc4A,Big Daddy Details Service,"Sunrise, FL 33351",Sunrise,FL,33351,(786) 582-8948,"Car Wash, Auto Detailing",5.0,1,,26.17929691420015,-80.27461779800956,https://www.yelp.com/biz/big-daddy-details-service-sunrise?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Miramar,term=car detailing,rating
uQ5lv1ckCR5dP5A9T2nhlQ,FLEX Detailing,"4525 NW 37th Ave Miami, FL 33142",Miami,FL,33142,(305) 877-7663,"Auto Detailing, Vehicle Wraps",5.0,1,,25.8151465,-80.2565364,https://www.yelp.com/biz/flex-detailing-miami-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Miramar,term=car detailing,rating
guyhJK7vmog7LikBdha9Cw,Blanco's Car Wash,"11300 NW 87th Ct Ste 168 Hialeah, FL 33018",Hialeah,FL,33018,(786) 327-6190,"Auto Detailing, Car Wash",2.4,5,,25.876188,-80.341068,https://www.yelp.com/biz/blancos-car-wash-hialeah?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Miramar,term=car detailing,rating
PgfcwXbHpZmMVmk1FWPk1A,Car Wash Genie,"11501 SW 30th St Miramar, FL 33023",Miramar,FL,33023,(954) 297-6226,"Auto Detailing, Car Wash",0.0,0,,25.9808179,-80.3027359,https://www.yelp.com/biz/car-wash-genie-miramar?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,Miramar,term=car detailing,distance
