business_id,name,address,city,state,zip_code,phone,categories,rating,review_count,price,latitude,longitude,url,review_count_from_reviews,sentiment
kmkmlaXD6EwTmmDkZb3OQQ,Ymc Details,"2996 52nd Ave Dr W Bradenton, FL 34207",Bradenton,FL,34207,(941) 592-5613,"Car Wash, Auto Detailing",0.0,0,,27.449192881475245,-82.5917331,https://www.yelp.com/biz/ymc-details-bradenton-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
e6OLJ1M5j0A1RlA0CPNkjg,Crystal Cleaning Services,"Riverview, FL 33578",Riverview,FL,33578,(813) 446-3587,"Home Cleaning, Office Cleaning, Auto Detailing",0.0,0,,27.87174,-82.33008,https://www.yelp.com/biz/crystal-cleaning-services-riverview?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
l83ac9CQivVXca2jSwAldA,Affinity Mobile Detailing,"8100 Park Blvd Pinellas Park, FL 33781",Pinellas Park,FL,33781,(727) 280-3576,Auto Detailing,1.0,1,,27.9092876,-82.7397926,https://www.yelp.com/biz/affinity-mobile-detailing-pinellas-park-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,1,Negativo
UxJRbhpW8SphyrPdIj9nGw,Mister Friendly Auto Spa,"5711 US-19 New Port Richey, FL 34652",New Port Richey,FL,34652,(727) 569-1935,"Auto Detailing, Car Wash",3.0,9,,28.2421980215985,-82.7282214768083,https://www.yelp.com/biz/mister-friendly-auto-spa-new-port-richey?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,7,Neutral
XggQKQ36vcvJMtgQ8zhvvQ,Complete Cosmetic Care Services  ,"Port Richey, FL 34668",Port Richey,FL,34668,(812) 307-8880,"Auto Detailing, Home Cleaning, Lawn Services",0.0,0,,28.27584,-82.72516,https://www.yelp.com/biz/complete-cosmetic-care-services-port-richey-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
g--wIobaC6J5EtWkMW9-ig,Sam's Mobile Detailing,"4350 45th St N St. Petersburg, FL 33714",St. Petersburg,FL,33714,(727) 647-3810,Auto Detailing,4.4,9,,27.811647210383978,-82.69489205672438,https://www.yelp.com/biz/sams-mobile-detailing-st-petersburg?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,7,Positivo
6fnVvlYMF-w4j1ohnz714w,Twins with a Truck,"St. Petersburg, FL 33702",St. Petersburg,FL,33702,(727) 260-3848,"Car Wash, Pressure Washers, Auto Detailing",0.0,0,,27.845426062055527,-82.63172487831416,https://www.yelp.com/biz/twins-with-a-truck-st-petersburg?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
iDlSQ5Bc571s9nM1FUk7-w,Auto Body Art,"1299 Starkey Rd Unit 205 Largo, FL 33771",Largo,FL,33771,(727) 554-7540,"Auto Detailing, Body Shops",0.0,0,,27.9052,-82.76166,https://www.yelp.com/biz/auto-body-art-largo?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
wxYd-vrOOu3bx_10eGJ7dw,Y&K all Around Detailing Services,"Mulberry, FL 33860",Mulberry,FL,33860,(727) 297-0945,"Car Wash, Auto Detailing",0.0,0,,27.912460000000003,-81.9782623045646,https://www.yelp.com/biz/y-and-k-all-around-detailing-services-mulberry?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
bFP-M8vduxnSAFAqU3z0-Q,Certified Ceramics,"15926 US Hwy 19 Hudson, FL 34667",Hudson,FL,34667,(813) 448-1351,Auto Detailing,3.3,4,,28.38904601172989,-82.6689796,https://www.yelp.com/biz/certified-ceramics-hudson-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,4,Positivo
xELWWFCyqg3TrpbyKXl-CA,The Detail Authority LLC,"11936 Meadow Dr Port Richey, FL 34668",Port Richey,FL,34668,(845) 391-7086,"Auto Detailing, Car Wash",0.0,0,,28.33051,-82.68438,https://www.yelp.com/biz/the-detail-authority-llc-port-richey?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
eJ45zgWPUCOBZajdwDCu8g,JackBDetailing,"St. Petersburg, FL 33701",St. Petersburg,FL,33701,(602) 708-0837,"Auto Detailing, Car Wash",5.0,1,,27.7840009161579,-82.6391007335574,https://www.yelp.com/biz/jackbdetailing-st-petersburg?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,1,Positivo
c5mZz9hsmhETstoDrtF13Q,Paradise Auto Detailing,"Bradenton, FL 34203",Bradenton,FL,34203,(201) 960-4004,"Car Wash, Auto Detailing",5.0,1,,27.44095612,-82.51960754,https://www.yelp.com/biz/paradise-auto-detailing-bradenton?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,1,Positivo
4Rt8Im6iWbkVfplawqaK4w,Auto Luxe,"2830 46th Ave N St. Petersburg, FL 33714",St. Petersburg,FL,33714,(727) 922-3034,Auto Detailing,0.0,0,,27.813536,-82.671971,https://www.yelp.com/biz/auto-luxe-st-petersburg?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
mYPkKKWTtWYVR-YG-__hew,Razor Sharp Detailing,"Largo, FL 33778",Largo,FL,33778,(941) 271-2557,"Auto Detailing, Car Wash",5.0,1,,27.88448906,-82.79597473,https://www.yelp.com/biz/razor-sharp-detailing-largo?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,1,Positivo
MYsjU-H1JwpQXFpK5aecjQ,Destination Detailing,"Pinellas Park, FL 33781",Pinellas Park,FL,33781,(727) 337-8688,Auto Detailing,5.0,1,,27.838643465960224,-82.71519852498027,https://www.yelp.com/biz/destination-detailing-pinellas-park?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,1,Positivo
HeOU2KWO7GePUmX_XxJq7Q,Tyler's Elite Auto Spa,"Bradenton, FL 34207",Bradenton,FL,34207,(941) 840-8829,"Car Wash, Auto Detailing",0.0,0,,27.44132996,-82.57544708,https://www.yelp.com/biz/tylers-elite-auto-spa-bradenton?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
5EXNBAYri3E3iRL5SQW6vw,Clean Cars Auto Detailing,"Clearwater, FL 33760",Clearwater,FL,33760,(727) 510-3355,"Auto Detailing, Car Wash",3.5,13,,27.91155,-82.71192,https://www.yelp.com/biz/clean-cars-auto-detailing-clearwater?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,7,Positivo
m_JB0SwB6zj4LJv5EDHieg,Ride & Shine Mobile Detailing,"Land O' Lakes, FL 34638",Land O' Lakes,FL,34638,(813) 580-0349,"Auto Detailing, Car Wash, Pressure Washers",4.9,28,,28.23872566,-82.50276184,https://www.yelp.com/biz/ride-and-shine-mobile-detailing-land-o-lakes?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,7,Positivo
izAX_sa9jpzIIvXN4-_lMQ,AMI Carwash,"5804 Marina Dr Holmes Beach, FL 34217",Holmes Beach,FL,34217,(941) 281-5340,"Auto Detailing, Car Wash",4.0,4,,27.50992,-82.71495,https://www.yelp.com/biz/ami-carwash-holmes-beach?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,4,Positivo
nKDVg_DMX0tijfZBEaL_yQ,Oleo - Mobile Oil Change and Detailing,"Tampa, FL 33607",Tampa,FL,33607,(813) 530-5805,"Auto Detailing, Oil Change Stations",5.0,6,,27.96064,-82.48062,https://www.yelp.com/biz/oleo-mobile-oil-change-and-detailing-tampa-4?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,6,Positivo
HpEpZF7xnOzkfPEMkEMlBg,Northgate Detail Center,"1000 94th Ave N Saint Petersburg, FL 33702",Saint Petersburg,FL,33702,(727) 576-1810,"Car Wash, Auto Detailing",3.3,21,,27.85695,-82.64824,https://www.yelp.com/biz/northgate-detail-center-saint-petersburg?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,7,Neutral
UWMjG4ndamYDgV81ETsw1w,CarLocker,"1900 13th Ave N St. Petersburg, FL 33713",St. Petersburg,FL,33713,(727) 353-5625,"Self Storage, Auto Detailing, Car Brokers",1.0,1,,27.78451,-82.65949,https://www.yelp.com/biz/carlocker-st-petersburg-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,1,Negativo
UFyzd9Wxj2smMlPMvtrSTA,Rossi Auto and RV Mobile Detailing,"Clearwater, FL 33763",Clearwater,FL,33763,(727) 237-7250,"Auto Detailing, Car Wash",4.6,16,,27.9992904663086,-82.7402420043945,https://www.yelp.com/biz/rossi-auto-and-rv-mobile-detailing-clearwater?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,7,Positivo
YiKhyNpXw5WcgvNIZYlncg,Causeway Beach Wash,"491 Causeway Blvd Dunedin, FL 34698",Dunedin,FL,34698,(727) 458-7895,"Auto Detailing, Car Wash",3.7,21,,28.05002,-82.78328,https://www.yelp.com/biz/causeway-beach-wash-dunedin-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,7,Neutral
ekLOTEfCZVLpuhu9f66LMQ,G Hand Car Wash,"1201 Belcher Rd Dunedin, FL 34698",Dunedin,FL,34698,(727) 288-8506,"Car Wash, Auto Detailing",2.1,11,,28.01985,-82.74638,https://www.yelp.com/biz/g-hand-car-wash-dunedin?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,7,Negativo
CayXLA2smPo3NXwG-N2yow,Kward Detailing,"9850 Hamlin Blvd Seminole, FL 33776",Seminole,FL,33776,(727) 459-5029,"Auto Detailing, Car Wash",5.0,1,,27.8630244,-82.8400649,https://www.yelp.com/biz/kward-detailing-seminole?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,1,Positivo
Z29EwOcoFiwKkrkKRiiSfw,Wizard Wash Pros,"Clearwater , FL 33756",Clearwater ,FL,33756,(813) 696-8017,"Auto Detailing, Auto Upholstery, Car Wash",0.0,0,,27.94749832,-82.78756714,https://www.yelp.com/biz/wizard-wash-pros-clearwater-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
FxTzyIJT6mdrHvD7IBCMVA,Ride And Shine Mobile Detailing S,"320 Bassedena Cir S Lakeland, FL 33805",Lakeland,FL,33805,(863) 614-7843,"Auto Detailing, Body Shops, Car Wash",3.3,7,,28.07042,-81.96002,https://www.yelp.com/biz/ride-and-shine-mobile-detailing-s-lakeland?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,7,Positivo
zBJiprr1u1D33k0CMgHKtA,Esteamed Auto Spa,"St. Petersburg, FL 33702",St. Petersburg,FL,33702,(727) 371-5463,"Auto Detailing, Car Wash",0.0,0,,27.845426,-82.631725,https://www.yelp.com/biz/esteamed-auto-spa-st-petersburg?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
VPwiTwo8oaHoIzoGNSwADQ,A Game Auto Detailing,"Oldsmar, FL 34677",Oldsmar,FL,34677,(850) 339-0038,Auto Detailing,5.0,1,,28.0413761138916,-82.6809387207031,https://www.yelp.com/biz/a-game-auto-detailing-oldsmar?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,1,Positivo
uwhfgBaTjyBXRTkq38aFBg,Peak 10 Mobile Detailing,"Clearwater, FL 33761",Clearwater,FL,33761,(720) 534-6240,Auto Detailing,0.0,0,,28.03255272,-82.72647095,https://www.yelp.com/biz/peak-10-mobile-detailing-clearwater?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
KrjmXVU1iBNaet7iSYHY0g,JD Mobile Pro Detail,"Pompano Beach, FL 33062",Pompano Beach,FL,33062,(303) 704-8910,"Auto Detailing, Auto Upholstery, Car Wash",0.0,0,,26.241632,-80.093638,https://www.yelp.com/biz/jd-mobile-pro-detail-pompano-beach-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
pudEM2pCWnceeefEYUHwYg,Elite Mobile Detailing & Accessories,"5020 Trouble Creek Rd New Port Richey, FL 34652",New Port Richey,FL,34652,(727) 967-2842,Auto Detailing,1.0,1,,28.2241249,-82.7307879,https://www.yelp.com/biz/elite-mobile-detailing-and-accessories-new-port-richey-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,1,Negativo
DAKxMzZyPmlfdOfWAB7YCw,Pristine Detailing,"New Port Richey, FL 34652",New Port Richey,FL,34652,(727) 225-8358,Auto Detailing,0.0,0,,28.23825455,-82.73182678,https://www.yelp.com/biz/pristine-detailing-new-port-richey?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
e7oxP1_if6A0rmI4E8lpYA,3-D Shine mobile detaling,"New port Richey , FL 34652",New port Richey ,FL,34652,(727) 859-3864,Auto Detailing,5.0,1,,28.321655457579404,-82.67463509077999,https://www.yelp.com/biz/3-d-shine-mobile-detaling-new-port-richey-3?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,1,Positivo
CWmB-VdN5GvnqWlCbZGY8w,PreciousPolish Mobile Detailing,"NEW PRT RCHY, FL 34653",NEW PRT RCHY,FL,34653,(727) 247-4951,Auto Detailing,0.0,0,,28.2485714,-82.69568634,https://www.yelp.com/biz/preciouspolish-mobile-detailing-new-prt-rchy?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
GeCWbh67pg5k06EUdIUiBQ,ProntoWash Westchase Mobile,"Tampa, FL 33626",Tampa,FL,33626,(813) 499-5878,"Auto Detailing, Car Wash",1.0,2,,28.0626773834229,-82.6252746582031,https://www.yelp.com/biz/prontowash-westchase-mobile-tampa?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,2,Negativo
Sz2xr_aKsmmFlCJwu1qKDw,Hot Shot Auto Detailing,"Saint Petersburg, FL 33702",Saint Petersburg,FL,33702,(727) 687-9293,"Auto Detailing, Car Wash",3.3,10,,27.8512042,-82.6321376,https://www.yelp.com/biz/hot-shot-auto-detailing-saint-petersburg-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,7,Positivo
Vko2FtAyMR1PKEkGwBmhDg,Certified Mobile Detailing,"Palm Harbor, FL 34683",Palm Harbor,FL,34683,(513) 604-9360,Auto Detailing,3.0,2,,28.08630510026928,-82.76000564295633,https://www.yelp.com/biz/certified-mobile-detailing-palm-harbor?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,2,Neutral
7qyz6oT3qugVTS_Y-EjRow,Flawless Finish Mobile Detailing,"Brooksville, FL 34613",Brooksville,FL,34613,(727) 505-1480,"Auto Detailing, Car Wash",3.0,2,,28.54282,-82.56188,https://www.yelp.com/biz/flawless-finish-mobile-detailing-brooksville?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,2,Neutral
TAOXqmHJLjZ7NCN9aleckQ,Attention 2 Detail,"New Port Richey, FL 34654",New Port Richey,FL,34654,(727) 237-8355,Auto Detailing,0.0,0,,28.30456924,-82.62483215,https://www.yelp.com/biz/attention-2-detail-new-port-richey?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
nwy0X_5WyS8hGgLjj7oyMA,Pristine Platinum Detailing,"Apopka, FL 32703",Apopka,FL,32703,(321) 413-8764,Auto Detailing,1.0,1,,28.67312,-81.5076,https://www.yelp.com/biz/pristine-platinum-detailing-apopka-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,1,Negativo
H5ZiJXNDRxlDcrM0yvQ3vA,Car Wash King,"11227 US 19 Port Richey, FL 34668",Port Richey,FL,34668,(727) 378-3961,"Car Wash, Auto Detailing",2.5,52,,28.32071,-82.69986,https://www.yelp.com/biz/car-wash-king-port-richey-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,7,Negativo
EK6nUfdCN9GPt7Nc73IwRw,Ocean Elf Professional Detailing,"Sarasota, FL 34232",Sarasota,FL,34232,(888) 930-0303,"Auto Detailing, Pressure Washers",0.0,0,,27.31866264,-82.48008728,https://www.yelp.com/biz/ocean-elf-professional-detailing-sarasota-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
k0pjob2EJrFETVayYWytXA,Detailed Luxury Cars,"Tampa, FL 33615",Tampa,FL,33615,(813) 730-6308,Auto Detailing,0.0,0,,27.9947914,-82.5943072,https://www.yelp.com/biz/detailed-luxury-cars-tampa?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
AuE8Ln1rb9IBgiRQkDQUYg,Professional Auto Body,"2228 28th St N St Petersburg, FL 33713",St Petersburg,FL,33713,(727) 323-3939,"Body Shops, Auto Detailing, Towing",4.7,15,,27.792566,-82.671588,https://www.yelp.com/biz/professional-auto-body-saint-petersburg-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,7,Positivo
zkZc58HuFgqmYL04vp3xPw,The - 1 Mobile Detailing,"Tampa, FL 33687",Tampa,FL,33687,(813) 369-1862,"Auto Detailing, Car Wash",4.5,2,,28.08705,-82.40223,https://www.yelp.com/biz/the-1-mobile-detailing-tampa?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,2,Positivo
yxOBWNJRmj8MXphHlvAmqA,C&C Mobile Detailing,"Port Richey, FL 34668",Port Richey,FL,34668,(727) 509-9178,Auto Detailing,0.0,0,,28.27584037866192,-82.72516033976156,https://www.yelp.com/biz/c-and-c-mobile-detailing-port-richey?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
thk_cAjPy0rL8TDNnv5HUQ,Serenity Elite & Company,"Lakeland, FL 33805",Lakeland,FL,33805,(863) 346-3169,"Movers, Auto Detailing, Pressure Washers",0.0,0,,28.07794571,-81.95329285,https://www.yelp.com/biz/serenity-elite-and-company-lakeland-4?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
rWSEv1wLOMU3eIAmDM3XrQ,Under Pressure Washing Company,"Belleair Bluffs, FL 33770",Belleair Bluffs,FL,33770,(727) 273-6385,"Auto Detailing, Pressure Washers",0.0,0,,27.920008671860703,-82.81950409427373,https://www.yelp.com/biz/under-pressure-washing-company-belleair-bluffs?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
akWsAHrd7jI7jUBh-acM6Q,Bristol Marine Care,"South Pasadena, FL 33707",South Pasadena,FL,33707,(813) 957-6261,"Boat Repair, Auto Detailing",0.0,0,,27.757989,-82.737306,https://www.yelp.com/biz/bristol-marine-care-south-pasadena?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
eGxhI2FZPDqBfyYnD8jz5Q,AcoDetail - Car Detailing Tampa,"1840 Horsechestnut Ct Trinity, FL 34655",Trinity,FL,34655,(224) 425-7627,"Car Wash, Auto Detailing",0.0,0,,28.18621,-82.67285,https://www.yelp.com/biz/acodetail-car-detailing-tampa-trinity?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
X7LyAPzsTDQkw7b_66h_pw,JG's Deluxe Mobile Detailing,"Clearwater, FL 33764",Clearwater,FL,33764,(727) 608-9979,Auto Detailing,0.0,0,,27.93935013,-82.73958588,https://www.yelp.com/biz/jgs-deluxe-mobile-detailing-clearwater?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
akPg_7pUo3sYbTw3jOiFCA,Ceramic Pro,"6029 Deacon Pl Sarasota, FL 34238",Sarasota,FL,34238,(941) 773-9500,"Auto Detailing, Car Window Tinting, Auto Repair",4.3,24,,27.267661,-82.477463,https://www.yelp.com/biz/ceramic-pro-sarasota-5?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,7,Positivo
tZl2SmtUk1yj4lGWMYGCVw,Street Systems Detailing,"Largo, FL 33771",Largo,FL,33771,(727) 314-1997,"Auto Detailing, Car Wash",0.0,0,,27.89751173766447,-82.73695479999999,https://www.yelp.com/biz/street-systems-detailing-largo-2?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
1E381qRdqWM3ufEx7SB6eQ,Superior Auto Spa,"Palm Harbor, FL 34683",Palm Harbor,FL,34683,(727) 610-5851,Auto Detailing,0.0,0,,28.08047295,-82.75580597,https://www.yelp.com/biz/superior-auto-spa-palm-harbor-7?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
kCZXUnGOZJXmJkXe7AtgAQ,Pristine Perfection Detailing,"12912 Eagles Entry Dr Odessa, FL 33556",Odessa,FL,33556,(862) 432-3818,Auto Detailing,0.0,0,,28.10833,-82.64605,https://www.yelp.com/biz/pristine-perfection-detailing-odessa?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,0,neutral
DqmMMKDXSclixQLNbm56Gw,Prime Time Auto Detailing,"Saint Petersburg, FL 33705",Saint Petersburg,FL,33705,(727) 709-3110,Auto Detailing,1.0,1,,27.7365875244141,-82.6465301513672,https://www.yelp.com/biz/prime-time-auto-detailing-saint-petersburg?adjust_creative=3Vjjfzi-KamsmIGS_ogwEQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3Vjjfzi-KamsmIGS_ogwEQ,1,Negativo
